startPos_x,startPos_y,startPos_z,hitPos_z,hitPos_y,hitPos_z,rayDir_x,rayDir_y,rayDir_z,cross_x,cross_y,cross_z
-0.00559163,1.058482,-10.03931,4.86621,5.852651,4.86621,0.01617504,0.2662979,0.9637551,-0.6510971,-0.1902978,0.06350932
-0.006010875,1.058306,-10.03908,4.869647,5.847048,4.869647,0.01033524,0.2643449,0.9643728,-0.6770871,-0.1197084,0.04006973
-0.006145265,1.058412,-10.03898,4.868307,5.847085,4.868307,0.007858652,0.2644424,0.9643695,-0.675931,-0.08980786,0.03013462
-0.006109383,1.058296,-10.03896,4.870752,5.846023,4.870752,0.00947984,0.2639368,0.9644934,-0.6825094,-0.1093395,0.03662938
-0.006202802,1.058674,-10.03927,4.868189,5.848787,4.868189,0.01155273,0.2649071,0.9642047,-0.6695578,-0.1342114,0.04489583
-0.006274834,1.059237,-10.03981,4.856897,5.858593,4.856897,0.01464901,0.2687434,0.9631004,-0.6188693,-0.1714202,0.05724622
-0.006255966,1.059508,-10.03988,4.85536,5.861689,4.85536,0.01701369,0.2697228,0.9627877,-0.6058946,-0.1998886,0.06670529
-0.006290704,1.058882,-10.03956,4.873984,5.849075,4.873984,0.01737709,0.2643725,0.9642641,-0.67628,-0.2042223,0.06817897
-0.006093401,1.058635,-10.03921,4.882379,5.845051,4.882379,0.01879125,0.2624958,0.9647501,-0.7008412,-0.2213814,0.07388584
-0.006063048,1.058689,-10.039,4.882519,5.845436,4.882519,0.01933891,0.2625936,0.9647127,-0.6995389,-0.2279908,0.07608196
-0.006121669,1.058825,-10.03904,4.880098,5.846466,4.880098,0.0188098,0.263085,0.9645893,-0.6931043,-0.2215811,0.07395045
-0.005950473,1.058678,-10.03897,4.885858,5.84405,4.885858,0.0197984,0.2618719,0.9648995,-0.7090106,-0.2336051,0.07794788
-0.005867057,1.058436,-10.03892,4.891582,5.841175,4.891582,0.02016738,0.2605768,0.9652424,-0.7259595,-0.238106,0.07944699
-0.005900249,1.058488,-10.03889,4.891181,5.841312,4.891181,0.02006964,0.2606457,0.9652259,-0.7250457,-0.236904,0.07904825
-0.005929843,1.058328,-10.03886,4.893055,5.83992,4.893055,0.01964587,0.2601009,0.9653816,-0.7322562,-0.2317818,0.07735021
-0.005920596,1.0582,-10.03883,4.89482,5.838335,4.89482,0.01887645,0.2595088,0.9655563,-0.7400746,-0.2225307,0.07427704
-0.005877115,1.05808,-10.03868,4.898673,5.836596,4.898673,0.01905654,0.2586804,0.965775,-0.7509696,-0.2247277,0.0750108
-0.005850058,1.057934,-10.03848,4.904271,5.833504,4.904271,0.01843438,0.2573178,0.966151,-0.7688854,-0.217259,0.07253371
-0.006899398,1.069473,-10.04051,-0.1483057,5.869072,-0.1483057,0.01410145,0.3952696,0.9184569,-0.4981375,-0.1081991,0.05421298
-0.008322552,1.072892,-10.04571,-0.2227634,5.959437,-0.2227634,-0.0009786747,0.4445582,0.8957494,-0.01024675,0.01382913,-0.006874558
-0.008426923,1.071965,-10.04822,-0.2156023,5.945726,-0.2156023,-0.00239949,0.4378152,0.8990617,-0.07694435,0.02534954,-0.0125498
-0.007717323,1.071099,-10.04865,-0.2022447,5.924153,-0.2022447,-0.0002955152,0.4268104,0.9043411,-0.1862693,0.007958893,-0.003817126
-0.007019725,1.070721,-10.04759,-0.187522,5.90558,-0.187522,0.002882764,0.4165163,0.9091237,-0.2886052,-0.01806645,0.009192314
-0.006829746,1.068932,-10.04546,-0.1525455,5.871182,-0.1525455,0.003863587,0.396596,0.9179851,-0.4849041,-0.02603353,0.01328808
-0.006646179,1.068629,-10.04416,-0.1518043,5.870322,-0.1518043,0.007252186,0.3963801,0.9180579,-0.4870975,-0.05339253,0.02690054
-0.007327035,1.06892,-10.04494,-0.1534886,5.871796,-0.1534886,0.005432605,0.3971187,0.9177512,-0.479764,-0.03827667,0.01940259
-0.008063976,1.068747,-10.04553,-0.1544743,5.872267,-0.1544743,0.002078783,0.3975202,0.9175911,-0.4757733,-0.01078643,0.005750766
-0.008345727,1.068092,-10.04565,-0.1444761,5.86413,-0.1444761,0.001636054,0.3926079,0.9197045,-0.5236595,-0.007007697,0.003923012
-0.008273598,1.068014,-10.04538,-0.1398599,5.860893,-0.1398599,0.003990476,0.3904976,0.9205953,-0.5442212,-0.02597533,0.01337722
-0.008169632,1.067953,-10.04485,-0.1366272,5.858863,-0.1366272,0.005797511,0.3891093,0.9211734,-0.5578773,-0.04056754,0.02064704
-0.008221619,1.067209,-10.0445,-0.1210418,5.848872,-0.1210418,0.006428717,0.3825098,0.923929,-0.6220989,-0.04558161,0.02319952
-0.00845582,1.066985,-10.04445,-0.1149593,5.845253,-0.1149593,0.006454552,0.3800897,0.9249271,-0.6454504,-0.04560913,0.02324686
-0.008900732,1.067222,-10.04443,-0.1195571,5.847793,-0.1195571,0.004731476,0.3818417,0.9242156,-0.6285489,-0.03143904,0.01620693
-0.009340886,1.06696,-10.04401,-0.1160651,5.84558,-0.1160651,0.0001509394,0.3804264,0.9248112,-0.6424716,0.005698023,-0.002239056
-0.009656552,1.066658,-10.04358,-0.1107338,5.843031,-0.1107338,-0.006194516,0.3785829,0.9255466,-0.6603503,0.05692228,-0.02770293
-0.009632021,1.066703,-10.04332,-0.1153149,5.846317,-0.1153149,-0.01137254,0.3807276,0.9246173,-0.6394472,0.09849919,-0.04842382
-0.009373035,1.066843,-10.04313,-0.1185354,5.848544,-0.1185354,-0.0129501,0.3821578,0.9240063,-0.6255598,0.1109762,-0.05466573
-0.009329133,1.066805,-10.04306,-0.118483,5.848264,-0.118483,-0.01200932,0.3820449,0.9240658,-0.6267502,0.1033849,-0.05088871
-0.009699054,1.066911,-10.04309,-0.1223566,5.850331,-0.1223566,-0.0113727,0.3835471,0.9234513,-0.6121862,0.09853888,-0.04846656
-0.01033221,1.067056,-10.04296,-0.1265123,5.853471,-0.1265123,-0.0135267,0.3855078,0.9226055,-0.5931044,0.1163046,-0.05729328
-0.01087271,1.067089,-10.0427,-0.126806,5.854752,-0.126806,-0.01681872,0.3860656,0.922318,-0.5875597,0.1431467,-0.07063292
-0.0108122,1.067162,-10.04253,-0.1271509,5.855374,-0.1271509,-0.01776633,0.3863533,0.9221798,-0.5847542,0.1507117,-0.07440728
-0.01050064,1.067227,-10.04246,-0.1267799,5.854846,-0.1267799,-0.0168773,0.3860629,0.922318,-0.5876305,0.1433396,-0.07075185
-0.01040304,1.06732,-10.04233,-0.1270959,5.855077,-0.1270959,-0.01673027,0.3861792,0.922272,-0.5865564,0.1420844,-0.0701347
-0.01040647,1.067333,-10.04228,-0.1258393,5.854447,-0.1258393,-0.01692688,0.3856808,0.922477,-0.5914197,0.1436676,-0.07091855
-0.01036654,1.067476,-10.04263,-0.1302648,5.857148,-0.1302648,-0.01677861,0.3875299,0.9217044,-0.5733225,0.142445,-0.07032758
-0.01019075,1.067789,-10.04313,-0.1370489,5.862002,-0.1370489,-0.01722695,0.3905835,0.9204063,-0.5434744,0.1459137,-0.07209196
-0.00990377,1.067848,-10.04334,-0.1393609,5.863568,-0.1393609,-0.01712921,0.3916148,0.9199698,-0.5333731,0.1449162,-0.07161929
-0.009691212,1.067865,-10.04348,-0.1404792,5.864366,-0.1404792,-0.0172032,0.392134,0.9197472,-0.528265,0.1453549,-0.07185281
-0.009844534,1.067834,-10.04351,-0.1383003,5.863178,-0.1383003,-0.0179543,0.3912467,0.9201107,-0.5368681,0.1515057,-0.07489882
-0.01022466,1.067881,-10.04333,-0.1372623,5.862834,-0.1372623,-0.01878709,0.390912,0.9202363,-0.5400891,0.1584753,-0.07834572
-0.0105336,1.068019,-10.0433,-0.1368762,5.863857,-0.1368762,-0.02139903,0.3911888,0.9200616,-0.5371838,0.1796867,-0.08889256
-0.0105507,1.067894,-10.04349,-0.1370544,5.863552,-0.1370544,-0.0207403,0.3911458,0.920095,-0.5376017,0.1744099,-0.08626252
-0.01063022,1.068196,-10.04395,-0.1433459,5.868484,-0.1433459,-0.02141371,0.3941778,0.9187847,-0.5078349,0.1798758,-0.08900634
-0.01066562,1.068357,-10.04442,-0.1476938,5.872232,-0.1476938,-0.02223465,0.3964191,0.9178004,-0.4857454,0.1864989,-0.09232083
-0.01065867,1.068524,-10.04464,-0.152354,5.876055,-0.152354,-0.02234162,0.3987622,0.9167821,-0.4627891,0.1873479,-0.09276658
-0.01073663,1.068536,-10.04474,-0.1526496,5.876666,-0.1526496,-0.02302844,0.3990498,0.91664,-0.459887,0.1929253,-0.0955416
-0.0106093,1.068212,-10.04464,-0.1480358,5.872616,-0.1480358,-0.02270743,0.3966756,0.9176779,-0.4831543,0.1902588,-0.09419669
-0.01028163,1.068094,-10.04432,-0.1464065,5.870202,-0.1464065,-0.02052436,0.3954689,0.91825,-0.4952195,0.1724756,-0.08535016
-0.01179526,1.009246,-10.0068,4.877983,-3.776348,4.877983,0.01463531,-0.263227,0.9646229,0.6982183,-0.1666009,-0.05605559
-0.01360054,1.009487,-10.00117,4.857707,-3.786203,4.857707,0.008296516,-0.2681844,0.9633319,0.6349235,-0.08908452,-0.03026862
-0.01439834,1.008858,-10.00124,4.869367,-3.778114,4.869367,0.004638754,-0.2645129,0.964371,0.6829491,-0.04456144,-0.01550763
-0.01401471,1.00886,-10.00382,4.901177,-3.761687,4.901177,-0.0003851405,-0.2565979,0.9665182,0.7862303,0.01545921,0.004417517
-0.01278808,1.014345,-10.00463,-5.176097,0.8374243,-5.176097,-0.0132576,-0.209705,0.9776748,-0.8395972,0.06308163,0.002145379
-0.01241016,1.014464,-10.00486,-5.176287,0.8376539,-5.176287,-0.0118658,-0.2096314,0.9777085,-0.839352,0.05721612,0.00208111
-0.01223026,1.014205,-10.00477,-5.174581,0.8357287,-5.174581,-0.01199539,-0.211116,0.9773874,-0.8452905,0.05759033,0.002065353
-0.01158265,1.019837,-10.00372,-5.21803,0.8960065,-5.21803,-0.004915417,-0.1546202,0.9879618,-0.6176239,0.02883087,0.001439282
-0.01084246,1.033916,-10.008,-5.249667,1.025678,-5.249667,0.01701112,-0.009959323,0.9998057,-0.0391531,-0.05948113,7.366067E-05
-0.01115886,1.035129,-10.0147,-5.249689,1.037518,-5.249689,0.01923688,0.003036107,0.9998103,0.01207845,-0.06824829,-2.514736E-05
-0.01157032,1.034845,-10.01712,-5.249964,1.036672,-5.249964,0.00818104,0.002430306,0.9999636,0.009759179,-0.02358027,-2.253381E-05
-0.01204263,1.035283,-10.01698,-5.249958,1.037355,-5.249958,-0.002141148,0.002878064,0.9999936,0.01164758,0.01822771,-2.75215E-05
-0.01257758,1.036018,-10.01556,-5.249806,1.038917,-5.249806,-0.009144964,0.00383007,0.9999508,0.01535368,0.04675528,-3.866907E-05
-0.01299385,1.034831,-10.01562,-5.249716,1.031885,-5.249716,-0.01182252,-0.004087228,0.9999217,-0.01653377,0.05783205,4.090511E-05
-0.01345685,1.034465,-10.01706,-5.249667,1.030243,-5.249667,-0.01263376,-0.005546334,0.9999048,-0.02221991,0.06147189,6.022835E-05
-0.01395794,1.035064,-10.01775,-5.249726,1.034352,-5.249726,-0.01180466,-0.0008555454,0.99993,-0.00336739,0.05855183,1.034357E-05
-0.01447429,1.035203,-10.01723,-5.249688,1.034122,-5.249688,-0.01264834,-0.001464649,0.9999189,-0.005901876,0.06234622,1.666774E-05
-0.01477225,1.034691,-10.01689,-5.249583,1.029663,-5.249583,-0.01399686,-0.006718996,0.9998795,-0.02700458,0.06799296,7.887439E-05
-0.01480239,1.034572,-10.01703,-5.24958,1.028698,-5.24958,-0.01362208,-0.007787837,0.9998769,-0.03125491,0.06651437,9.22574E-05
-0.01464689,1.034743,-10.0173,-5.249653,1.030069,-5.249653,-0.01243903,-0.006177829,0.9999036,-0.02478033,0.0616447,7.25941E-05
-0.01457586,1.034933,-10.01738,-5.249691,1.031448,-5.249691,-0.01195861,-0.004605774,0.9999179,-0.01847397,0.05966045,5.386386E-05
-0.01476816,1.035079,-10.01748,-5.249684,1.032455,-5.249684,-0.01237745,-0.003469929,0.9999174,-0.01392023,0.06149648,4.109494E-05
-0.01481443,1.035034,-10.01747,-5.249703,1.032123,-5.249703,-0.0117619,-0.003858241,0.9999234,-0.01548492,0.05906265,4.574923E-05
-0.01460002,1.034928,-10.01726,-5.24973,1.030989,-5.24973,-0.01061164,-0.005241444,0.99993,-0.02104951,0.05427229,6.109962E-05
-0.01449027,1.035003,-10.01688,-5.249775,1.030315,-5.249775,-0.008769864,-0.006217893,0.9999422,-0.02495356,0.04678939,7.209626E-05
-0.01473152,1.034711,-10.01661,-5.249701,1.027754,-5.249701,-0.009376059,-0.009277599,0.999913,-0.03726942,0.04941305,0.0001090036
-0.01477395,1.034582,-10.01659,-5.249673,1.026319,-5.249673,-0.009031274,-0.01095476,0.9998992,-0.04395812,0.0480629,0.0001295328
-0.01453527,1.034656,-10.01654,-5.249708,1.026621,-5.249708,-0.008119468,-0.01064705,0.9999104,-0.04271871,0.04421249,0.0001238904
-0.01446531,1.034741,-10.01647,-5.2497,1.026919,-5.2497,-0.008668309,-0.01037615,0.9999086,-0.0416386,0.04635869,0.0001200992
-0.01436239,1.034623,-10.01646,-5.249681,1.026187,-5.249681,-0.008636709,-0.01121014,0.9998999,-0.04500089,0.04614931,0.0001286934
-0.01422627,1.034748,-10.01672,-5.249672,1.026635,-5.249672,-0.009413845,-0.01070798,0.9998984,-0.04293315,0.04916118,0.0001222632
-0.01412953,1.035165,-10.0171,-5.24974,1.029356,-5.24974,-0.009297754,-0.007648753,0.9999275,-0.03065532,0.04862098,8.687058E-05
-0.0141123,1.035148,-10.01735,-5.249746,1.029335,-5.249746,-0.009018209,-0.007740174,0.9999294,-0.03108997,0.04748706,8.718843E-05
-0.01430584,1.035199,-10.01748,-5.24972,1.029889,-5.24972,-0.01024932,-0.007034719,0.9999228,-0.02823034,0.05258443,8.058111E-05
-0.01439894,1.035233,-10.01725,-5.249681,1.029626,-5.249681,-0.01118558,-0.007459844,0.9999096,-0.02995956,0.05641482,8.573842E-05
-0.01443829,1.035059,-10.01705,-5.249648,1.028326,-5.249648,-0.01131241,-0.008947781,0.999896,-0.03592551,0.05695333,0.0001032126
-0.01455304,1.035061,-10.01705,-5.249617,1.028338,-5.249617,-0.01220221,-0.008904067,0.9998859,-0.03572759,0.06061634,0.0001037883
-0.01454621,1.035008,-10.01729,-5.249597,1.028461,-5.249597,-0.01284179,-0.008693845,0.9998797,-0.03490404,0.06318042,0.0001010624
-0.01431615,1.035138,-10.01766,-5.249697,1.029706,-5.249697,-0.01088965,-0.007151025,0.9999151,-0.02866513,0.05516443,8.233589E-05
-0.01427358,1.035254,-10.01788,-5.24971,1.03016,-5.24971,-0.01066166,-0.006774653,0.9999202,-0.02720891,0.05421706,7.721591E-05
-0.01430963,1.035124,-10.01812,-5.249718,1.029823,-5.249718,-0.01028777,-0.007030874,0.9999223,-0.02822517,0.05274699,8.04896E-05
-0.01434441,1.035223,-10.01823,-5.249737,1.030495,-5.249737,-0.01005121,-0.006268646,0.9999298,-0.02516363,0.0518261,7.195968E-05
-0.01445264,1.035054,-10.01815,-5.249711,1.029632,-5.249711,-0.0103819,-0.007202496,0.9999202,-0.02892324,0.05323955,8.318609E-05
-0.01453312,1.034932,-10.01804,-5.249687,1.028731,-5.249687,-0.01053168,-0.008241886,0.9999106,-0.03309929,0.05390419,9.568959E-05
-0.01456491,1.034768,-10.01803,-5.249671,1.027953,-5.249671,-0.01051114,-0.009051125,0.9999038,-0.03634484,0.05384699,0.0001053605
-0.01458364,1.034746,-10.01816,-5.249676,1.028146,-5.249676,-0.01056901,-0.008747238,0.9999059,-0.03511175,0.05409537,0.0001020982
-0.01462916,1.034789,-10.01812,-5.249667,1.028274,-5.249667,-0.01087712,-0.008633552,0.9999036,-0.03465465,0.05536837,0.0001010925
-0.01469442,1.03469,-10.01806,-5.249644,1.02768,-5.249644,-0.01112356,-0.009319323,0.9998947,-0.03742943,0.05640926,0.0001093593
-0.01466721,1.034747,-10.01807,-5.24964,1.027704,-5.24964,-0.01125867,-0.009319871,0.9998932,-0.03739972,0.05692994,0.0001095203
-0.0150367,1.03561,-10.01218,-0.2447655,1.079279,-0.2447655,-0.01387522,0.02447664,0.9996041,0.1954224,0.1231616,-0.0003031737
-0.01878037,1.031866,-10.016,-0.1994917,0.9750562,-0.1994917,-0.07500323,-0.0314636,0.9966868,-0.2522408,0.6159609,0.0004630077
-0.01558666,1.033243,-10.01835,-0.2344547,0.9930555,-0.2344547,-0.0417658,-0.02253435,0.9988733,-0.1803314,0.3471946,0.0002924482
-0.01260591,1.035861,-10.02058,-0.2485493,1.037349,-0.2485493,-0.01385004,0.0009523322,0.9999036,0.007818508,0.121112,-7.052899E-06
-0.01154384,1.03661,-10.02163,-0.2485819,1.053318,-0.2485819,-0.0104795,0.009501453,0.9998999,0.07615265,0.09325154,-8.799207E-05
-0.01215926,1.035535,-10.02169,-0.2480663,1.036452,-0.2480663,-0.01627738,0.0004854421,0.9998674,0.003827929,0.1402276,-5.764531E-06
-0.01231762,1.035581,-10.02087,-0.2487808,1.032398,-0.2487808,-0.0125284,-0.001799534,0.9999199,-0.01440221,0.1102897,1.803476E-05
-0.01138775,1.035587,-10.02032,-0.249849,1.02813,-0.249849,-0.001267573,-0.004238819,0.9999902,-0.03395833,0.0192713,3.864326E-05
-0.01045799,1.035858,-10.02132,-0.2498132,1.030581,-0.2498132,0.00582898,-0.002978915,0.9999786,-0.02383132,-0.03836503,2.462662E-05
-0.009966221,1.036324,-10.02264,-0.2496666,1.038389,-0.2496666,0.00838991,0.001206437,0.9999641,0.009725968,-0.05929856,-1.006038E-05
-0.009298615,1.036539,-10.02304,-0.2492479,1.039925,-0.2492479,0.01193008,0.001917424,0.999927,0.01535437,-0.08822216,-1.402058E-05
-0.008988112,1.036443,-10.02256,-0.2490399,1.036863,-0.2490399,0.01348976,0.0002363568,0.999909,0.001890697,-0.1009717,-1.639849E-06
-0.009310916,1.036326,-10.02222,-0.2493577,1.03374,-0.2493577,0.0111552,-0.001488923,0.9999367,-0.01196508,-0.08199167,1.139422E-05
-0.0096354,1.036165,-10.02229,-0.2497114,1.032082,-0.2497114,0.007535866,-0.002322465,0.9999689,-0.01861368,-0.05271325,1.784608E-05
-0.009510972,1.036526,-10.02229,-0.2498433,1.037738,-0.2498433,0.006078019,0.0007063941,0.9999813,0.005690384,-0.04112387,-5.536704E-06
-0.009413626,1.036326,-10.02219,-0.2498423,1.034483,-0.2498423,0.006017991,-0.001068235,0.9999813,-0.008595862,-0.04072001,8.231455E-06
-0.009101424,1.036025,-10.0219,-0.2496039,1.028064,-0.2496039,0.007648067,-0.004535621,0.9999605,-0.03636296,-0.05403769,3.301318E-05
-0.008700226,1.035912,-10.02151,-0.249291,1.025183,-0.249291,0.009777306,-0.006135697,0.9999334,-0.04923113,-0.07142692,4.309678E-05
-0.008531488,1.035667,-10.02101,-0.2490963,1.021809,-0.2490963,0.01012985,-0.007905597,0.9999174,-0.06339614,-0.07438442,5.414449E-05
-0.008336514,1.035594,-10.02052,-0.2488093,1.022109,-0.2488093,0.01250875,-0.007687469,0.9998922,-0.06163684,-0.09360693,5.140486E-05
-0.008611269,1.035536,-10.02035,-0.2488121,1.02224,-0.2488121,0.0126027,-0.007566666,0.9998919,-0.06064302,-0.09413847,5.195707E-05
-0.008835763,1.035666,-10.02016,-0.249121,1.022769,-0.249121,0.01042039,-0.007338759,0.9999188,-0.05881184,-0.07646324,5.170131E-05
-0.008992329,1.035849,-10.02005,-0.2494985,1.029524,-0.2494985,0.009296753,-0.003598931,0.9999503,-0.02883911,-0.0673297,2.579637E-05
-0.009062689,1.036008,-10.01992,-0.2496512,1.030967,-0.2496512,0.007988042,-0.00287187,0.999964,-0.023018,-0.05678172,2.079976E-05
-0.009041965,1.035695,-10.0197,-0.2496143,1.02705,-0.2496143,0.007213492,-0.004935777,0.9999618,-0.03957801,-0.05058828,3.580449E-05
-0.00911158,1.035756,-10.01961,-0.2497317,1.027943,-0.2497317,0.005916967,-0.004447746,0.9999726,-0.0356414,-0.04013946,3.235977E-05
-0.008952904,1.035564,-10.01978,-0.2496275,1.024884,-0.2496275,0.005844009,-0.00609653,0.9999644,-0.04888431,-0.03968245,4.375663E-05
-0.0086274,1.035599,-10.02005,-0.2496359,1.025916,-0.2496359,0.006354148,-0.005503821,0.9999647,-0.04409181,-0.0440334,3.781526E-05
-0.008287504,1.035699,-10.02048,-0.2494825,1.028155,-0.2494825,0.009030065,-0.004307552,0.9999499,-0.03454624,-0.06575883,2.86967E-05
-0.008487023,1.035449,-10.02074,-0.2494619,1.025088,-0.2494619,0.008204732,-0.005906503,0.9999489,-0.04735356,-0.05898478,4.013156E-05
-0.008551627,1.035226,-10.02077,-0.2493424,1.02194,-0.2493424,0.007976247,-0.007585635,0.9999394,-0.06083762,-0.05710158,5.210729E-05
-0.008198317,1.035096,-10.02084,-0.2490377,1.020077,-0.2490377,0.01002058,-0.008561029,0.9999132,-0.06863901,-0.0737736,5.622985E-05
-0.007733703,1.034878,-10.02093,-0.2486721,1.01668,-0.2486721,0.01122681,-0.01037863,0.9998831,-0.08322662,-0.08381627,6.447943E-05
-0.007304847,1.034726,-10.02115,-0.2483204,1.013258,-0.2483204,0.0118814,-0.01221985,0.9998547,-0.09795684,-0.08940923,7.130756E-05
-0.007078897,1.034671,-10.02136,-0.248383,1.014444,-0.248383,0.01214568,-0.01152004,0.9998599,-0.09236157,-0.09171058,6.52931E-05
-0.007054016,1.034474,-10.02101,-0.2480714,1.010572,-0.2480714,0.01200004,-0.01363235,0.9998351,-0.1093297,-0.09055979,7.743132E-05
-0.06376652,1.036452,-10.03196,-5.045706,1.067397,-5.045706,-0.6117865,0.02531263,0.7906179,0.1017497,-0.6593518,0.09984476
-0.0669897,1.033897,-10.02913,-5.036226,1.031433,-5.036226,-0.6063084,-0.002278371,0.7952263,-0.009415821,-0.6989257,-0.009181416
-0.07024404,1.031613,-10.02736,-5.060022,1.00115,-5.060022,-0.6188323,-0.02545326,0.7851106,-0.1025178,-0.6074491,-0.1004991
-0.07264,1.029999,-10.02654,-5.085098,0.9833285,-5.085098,-0.6338626,-0.03928772,0.7724472,-0.158087,-0.4959948,-0.1549516
-0.07319198,1.029442,-10.02598,-5.089748,0.9777162,-5.089748,-0.6370744,-0.04348616,0.7695747,-0.174851,-0.4716988,-0.1714005
-0.07309751,1.029489,-10.02599,-5.086146,0.9779248,-5.086146,-0.6348938,-0.04329353,0.7713854,-0.1740877,-0.4876573,-0.1706535
-0.07371095,1.029429,-10.02661,-5.08895,0.9762634,-5.08895,-0.6366162,-0.04465889,0.7698866,-0.1795788,-0.4741323,-0.175996
-0.07407409,1.029247,-10.02657,-5.087513,0.9740919,-5.087513,-0.6359055,-0.0463132,0.7703761,-0.1862534,-0.4787138,-0.1825216
-0.07416385,1.029522,-10.0264,-5.084982,0.9742752,-5.084982,-0.6343908,-0.04627451,0.7716262,-0.1860318,-0.4897625,-0.1823168
-0.07408342,1.029776,-10.02663,-5.085824,0.9772792,-5.085824,-0.6346315,-0.04405031,0.7715585,-0.1771398,-0.4884598,-0.1735906
-0.07377703,1.029721,-10.02699,-5.081746,0.97776,-5.081746,-0.6321658,-0.04352681,0.7736096,-0.1750527,-0.5064669,-0.1715429
-0.07348473,1.030206,-10.02668,-5.071394,0.980699,-5.071394,-0.6260511,-0.04122961,0.7786914,-0.1657536,-0.5514205,-0.1624586
-0.07336512,1.030621,-10.02656,-5.065921,0.9850461,-5.065921,-0.6227261,-0.03791275,0.7815208,-0.1524535,-0.576077,-0.1494233
-0.07386281,1.030232,-10.02698,-5.071682,0.9836473,-5.071682,-0.6259168,-0.03888135,0.7789201,-0.156383,-0.5524774,-0.1532427
-0.07466576,1.030162,-10.02751,-5.077929,0.9835886,-5.077929,-0.6293489,-0.03898123,0.7761446,-0.1567933,-0.5269711,-0.153605
-0.07556635,1.030113,-10.02767,-5.081633,0.9825155,-5.081633,-0.6314856,-0.03989771,0.7743605,-0.1604777,-0.5107112,-0.157182
-0.07627539,1.029569,-10.02742,-5.081041,0.9767174,-5.081041,-0.6315556,-0.04432474,0.7740626,-0.1783364,-0.5089417,-0.1746474
-0.07708303,1.029135,-10.02724,-5.083777,0.9724793,-5.083777,-0.6334628,-0.047513,0.772313,-0.1911224,-0.4939704,-0.1871508
-0.0778577,1.029225,-10.02739,-5.08736,0.9727978,-5.08736,-0.6354873,-0.04735282,0.770658,-0.1904383,-0.4787579,-0.1864532
-0.07837658,1.029063,-10.02788,-5.089398,0.9721039,-5.089398,-0.63669,-0.04787976,0.769632,-0.1926156,-0.469312,-0.1885407
-0.07870216,1.029037,-10.02822,-5.092783,0.972377,-5.092783,-0.638668,-0.04764813,0.7680058,-0.1916491,-0.4545786,-0.1875767
-0.07890521,1.029398,-10.02819,-5.09821,0.9774947,-5.09821,-0.6415772,-0.04370048,0.7658126,-0.1756943,-0.4341335,-0.1719655
-0.0792269,1.029908,-10.02855,-5.109007,0.9838716,-5.109007,-0.6480105,-0.03906568,0.7606289,-0.157169,-0.387464,-0.1537986
-0.07894402,1.029434,-10.02843,-5.107718,0.9792187,-5.107718,-0.6475576,-0.04259752,0.7608249,-0.1714051,-0.3902898,-0.1677391
-0.07893794,1.029804,-10.0281,-5.112455,0.9877876,-5.112455,-0.6500445,-0.03559091,0.7590622,-0.1430597,-0.3735201,-0.1400268
-0.07896587,1.030079,-10.02807,-5.118323,0.9900735,-5.118323,-0.6539007,-0.03410962,0.755811,-0.1372328,-0.3452089,-0.1343081
-0.07899801,1.029431,-10.02764,-5.115664,0.9833364,-5.115664,-0.6525834,-0.03923383,0.7567005,-0.1578355,-0.3542166,-0.154484
-0.07927475,1.029322,-10.02746,-5.116436,0.9810187,-5.116436,-0.653278,-0.04107714,0.756003,-0.1652139,-0.3486009,-0.1617059
-0.07931872,1.0294,-10.02755,-5.117158,0.9812735,-5.117158,-0.6537433,-0.04092123,0.7556092,-0.1645747,-0.3451076,-0.1610777
-0.07934924,1.029435,-10.02743,-5.117461,0.9814618,-5.117461,-0.6539502,-0.04083276,0.7554349,-0.1642468,-0.3436368,-0.1607562
-0.07929418,1.029189,-10.02732,-5.117909,0.9797032,-5.117909,-0.6544017,-0.04209855,0.7549742,-0.1693185,-0.3400948,-0.1657272
-0.07899704,1.029377,-10.02729,-5.116749,0.9813247,-5.116749,-0.6535082,-0.04083568,0.7558171,-0.1642062,-0.3472028,-0.1607378
-0.07903875,1.029596,-10.02722,-5.11621,0.9823231,-5.11621,-0.6530825,-0.04022274,0.7562177,-0.1617858,-0.3505049,-0.1583641
-0.07919039,1.029451,-10.02723,-5.114806,0.9806302,-5.114806,-0.6522418,-0.04148758,0.7568749,-0.1668529,-0.356375,-0.163321
-0.07917074,1.029564,-10.02715,-5.113873,0.9809791,-5.113873,-0.651598,-0.04127122,0.7574409,-0.1659766,-0.3612452,-0.1624668
-0.07900924,1.029599,-10.02698,-5.112663,0.9808048,-5.112663,-0.6508321,-0.04144309,0.7580898,-0.1666743,-0.3670659,-0.1631592
-0.07880731,1.029428,-10.02678,-5.111671,0.9781275,-5.111671,-0.6504279,-0.04355107,0.7583184,-0.1751565,-0.3698168,-0.1714749
-0.07849389,1.029223,-10.02656,-5.107984,0.9757752,-5.107984,-0.6482249,-0.04528143,0.7601013,-0.1820945,-0.3859992,-0.1782878
-0.07836337,1.029323,-10.02644,-5.108085,0.9771529,-5.108085,-0.6481934,-0.04420615,0.7601914,-0.1777622,-0.3866229,-0.1740554
-0.07843485,1.029421,-10.02646,-5.108529,0.977446,-5.108529,-0.6484587,-0.04403788,0.759975,-0.1770758,-0.3846517,-0.1733815
